date, currentInternalTemperature, currentExternalTemperature, referenceTemperature, fanSignal, resistorSignal
2023-06-18 23:36:39.251080,29.9375,21.650094201714364,35,0,100
2023-06-18 23:36:40.454207,29.9375,21.64382435963007,35,0,100
2023-06-18 23:36:41.658330,30.0,21.63912197209829,35,0,100
2023-06-18 23:36:42.861855,30.0,21.635360058389416,35,0,100
2023-06-18 23:36:44.061417,30.0625,21.634733072452946,35,0,100
2023-06-18 23:36:45.264480,30.0625,21.636614029989506,35,0,100
2023-06-18 23:36:46.468478,30.125,21.638808479414273,35,0,100
2023-06-18 23:36:47.670555,30.125,21.64413785195029,35,0,100
2023-06-18 23:36:48.873708,30.1875,21.64758626597204,35,0,100
2023-06-18 23:36:50.075719,30.1875,21.652602136001498,35,0,100
2023-06-18 23:36:51.279177,30.1875,21.661379894546826,35,0,100
2023-06-18 23:36:52.481361,30.1875,21.67141159677076,35,0,100
2023-06-18 23:36:53.686785,30.3125,21.685205149311788,35,0,86
2023-06-18 23:36:54.889171,30.3125,21.697431215899996,35,0,100
2023-06-18 23:36:56.091016,30.375,21.713419096948474,35,0,100
2023-06-18 23:36:57.294637,30.375,21.736303608088928,35,0,100
2023-06-18 23:36:58.498326,30.4375,21.75291831422974,35,0,100
2023-06-18 23:36:59.702098,30.4375,21.76263632029295,35,0,100
2023-06-18 23:37:00.904390,30.5,21.767652056808583,35,0,100
2023-06-18 23:37:02.106103,30.5,21.77548913346136,35,0,100
2023-06-18 23:37:03.308222,30.5625,21.783326195903282,35,0,100
2023-06-18 23:37:04.510507,30.5625,21.78677449887573,35,0,100
2023-06-18 23:37:05.713897,30.625,21.791476725768007,35,0,100
2023-06-18 23:37:06.917461,30.625,21.79586546625178,35,0,100
2023-06-18 23:37:08.121077,30.6875,21.806210336902133,35,0,100
2023-06-18 23:37:09.323831,30.6875,21.8124799434273,35,0,100
2023-06-18 23:37:10.524251,30.75,21.81624170297682,35,0,100
2023-06-18 23:37:11.730644,30.75,21.817182142352614,35,0,100
2023-06-18 23:37:12.934411,30.875,21.817809101822785,35,0,69
2023-06-18 23:37:14.137845,30.875,21.817182142352614,35,0,100
2023-06-18 23:37:15.341603,30.9375,21.817809101822785,35,0,100
2023-06-18 23:37:16.541949,30.9375,21.813733863640937,35,0,100
2023-06-18 23:37:17.744626,31.0,21.807777739386076,35,0,100
2023-06-18 23:37:18.947120,31.0,21.798373315955907,35,0,100
2023-06-18 23:37:20.150209,31.0625,21.79461154085402,35,0,100
2023-06-18 23:37:21.353414,31.0625,21.79367109656696,35,0,100
2023-06-18 23:37:22.556772,31.1875,21.79273065207526,35,0,59
2023-06-18 23:37:23.760049,31.1875,21.789282353854922,35,0,100
2023-06-18 23:37:24.962589,31.3125,21.78520708877477,35,0,56
2023-06-18 23:37:26.163836,31.3125,21.78520708877477,35,0,100
2023-06-18 23:37:27.367656,31.375,21.784893606686364,35,0,91
2023-06-18 23:37:28.570011,31.375,21.784893606686364,35,0,100
2023-06-18 23:37:29.771751,31.4375,21.787714944663456,35,0,89
2023-06-18 23:37:30.975293,31.4375,21.800254202279028,35,0,100
2023-06-18 23:37:32.177736,31.5625,21.81843606120201,35,0,48
2023-06-18 23:37:33.379197,31.5625,21.835050451611732,35,0,100
2023-06-18 23:37:34.584961,31.6875,21.847903049434535,35,0,44
2023-06-18 23:37:35.788375,31.6875,21.855113026600428,35,0,100
2023-06-18 23:37:36.992031,31.75,21.859815179141513,35,0,80
2023-06-18 23:37:38.191605,31.75,21.86514427917018,35,0,100
2023-06-18 23:37:39.394284,31.8125,21.86577123168272,35,0,78
2023-06-18 23:37:40.598936,31.8125,21.869532944848014,35,0,100
2023-06-18 23:37:41.800443,31.9375,21.87015989672391,35,0,37
2023-06-18 23:37:43.003067,31.9375,21.871413800202845,35,0,100
2023-06-18 23:37:44.207871,32.0,21.87486203289409,35,0,72
2023-06-18 23:37:45.410042,32.0,21.87862373814678,35,0,100
2023-06-18 23:37:46.612679,32.0625,21.879564163948363,35,0,71
2023-06-18 23:37:47.815318,32.0625,21.877996787498706,35,0,100
2023-06-18 23:37:49.017654,32.1875,21.875802459514215,35,0,29
2023-06-18 23:37:50.221311,32.1875,21.873921606069324,35,0,100
2023-06-18 23:37:51.425207,32.3125,21.88238544012529,35,0,26
2023-06-18 23:37:52.627696,32.3125,21.89774568922321,35,0,100
2023-06-18 23:37:53.832025,32.375,21.917807973173602,35,0,61
2023-06-18 23:37:55.033749,32.375,21.931914210812828,35,0,99
2023-06-18 23:37:56.238487,32.5,21.9494685755737,35,0,20
2023-06-18 23:37:57.440564,32.5,21.966395931205987,35,0,95
2023-06-18 23:37:58.644522,32.625,21.97517305246838,35,0,16
2023-06-18 23:37:59.847792,32.625,21.97893467040958,35,0,91
2023-06-18 23:38:01.050189,32.6875,21.977994266231235,35,0,52
2023-06-18 23:38:02.254150,32.6875,21.97172489981267,35,0,89
2023-06-18 23:38:03.457862,32.8125,21.97109796267059,35,0,11
2023-06-18 23:38:04.660889,32.8125,21.96764980676344,35,0,86
2023-06-18 23:38:05.861549,32.875,21.960753486695467,35,0,46
2023-06-18 23:38:07.065108,32.875,21.953857155622607,35,0,84
2023-06-18 23:38:08.268627,32.9375,21.95323021588847,35,0,44
2023-06-18 23:38:09.469069,32.9375,21.95417062545557,35,0,82
2023-06-18 23:38:10.673335,33.0625,21.951976336147347,35,0,3
2023-06-18 23:38:11.874794,33.0625,21.95323021588847,35,0,78
2023-06-18 23:38:13.074435,33.125,21.95166286615522,35,0,39
2023-06-18 23:38:14.279062,33.125,21.95228980611673,35,0,76
2023-06-18 23:38:15.482047,33.25,21.95072245604242,35,40,0
2023-06-18 23:38:16.684916,33.25,21.94852816498342,35,0,72
2023-06-18 23:38:17.887814,33.375,21.94507999106827,35,40,0
2023-06-18 23:38:19.089525,33.375,21.940691402106314,35,0,69
2023-06-18 23:38:20.292094,33.4375,21.94131834365944,35,0,29
2023-06-18 23:38:21.494874,33.4375,21.94351263837916,35,0,67
2023-06-18 23:38:22.697531,33.5625,21.942885697144355,35,40,0
2023-06-18 23:38:23.900675,33.5625,21.94351263837916,35,0,63
2023-06-18 23:38:25.100583,33.625,21.94351263837916,35,0,24
2023-06-18 23:38:26.296044,33.625,21.94539346153788,35,0,61
2023-06-18 23:38:27.497877,33.6875,21.94539346153788,35,0,22
2023-06-18 23:38:28.699641,33.6875,21.942258755818603,35,0,59
2023-06-18 23:38:29.904753,33.8125,21.94257222649285,35,40,0
2023-06-18 23:38:31.103590,33.8125,21.946647343188943,35,0,56
2023-06-18 23:38:32.305481,33.875,21.9591861396907,35,0,16
2023-06-18 23:38:33.507445,33.875,21.97109796267059,35,0,54
2023-06-18 23:38:34.709331,33.9375,21.980502010252074,35,0,14
2023-06-18 23:38:35.920675,33.9375,21.989906037369927,35,0,52
2023-06-18 23:38:37.123400,34.0625,22.002444708361416,35,40,0
2023-06-18 23:38:38.326287,34.0625,22.015610273748734,35,0,48
2023-06-18 23:38:39.529974,34.125,22.025327689140614,35,0,9
2023-06-18 23:38:40.732555,34.125,22.0341046907135,35,0,46
2023-06-18 23:38:41.938645,34.1875,22.045075917611666,35,0,7
2023-06-18 23:38:43.136721,34.1875,22.05103171483497,35,0,44
2023-06-18 23:38:44.340555,34.3125,22.05134517761935,35,40,0
2023-06-18 23:38:45.543080,34.3125,22.054479804212587,35,0,41
2023-06-18 23:38:46.746118,34.3125,22.05667404147498,35,100,0
2023-06-18 23:38:47.946988,34.3125,22.066077902837424,35,100,0
2023-06-18 23:38:49.152178,34.4375,22.082064420189546,35,100,0
2023-06-18 23:38:50.353600,34.4375,22.099931634303356,35,100,0
2023-06-18 23:38:51.556643,34.5,22.118425690403363,35,100,0
2023-06-18 23:38:52.759612,34.5,22.14193496949556,35,100,0
2023-06-18 23:38:53.961901,34.5625,22.161996119851757,35,100,0
2023-06-18 23:38:55.165036,34.5625,22.185505161906896,35,100,0
2023-06-18 23:38:56.368435,34.625,22.203058496574066,35,100,0
2023-06-18 23:38:57.570163,34.625,22.217790704562503,35,100,0
2023-06-18 23:38:58.771757,34.6875,22.22813456526446,35,100,0
2023-06-18 23:38:59.974355,34.6875,22.235030458642996,35,100,0
2023-06-18 23:39:01.177695,34.75,22.24725496985884,35,100,0
2023-06-18 23:39:02.379700,34.75,22.25571807274928,35,100,0
2023-06-18 23:39:03.582646,34.75,22.264494606387142,35,100,0
2023-06-18 23:39:04.785097,34.75,22.273898015503345,35,100,0
2023-06-18 23:39:05.987822,34.8125,22.286435862492635,35,100,0
2023-06-18 23:39:07.190763,34.8125,22.301481230858464,35,100,0
2023-06-18 23:39:08.393953,34.875,22.322168526823496,35,100,0
2023-06-18 23:39:09.596380,34.875,22.346617021634575,35,100,0
2023-06-18 23:39:10.798400,34.875,22.36228906093338,35,100,0
2023-06-18 23:39:12.001035,34.875,22.383602943157438,35,100,0
2023-06-18 23:39:13.204120,34.9375,22.409618274564856,35,100,0
2023-06-18 23:39:14.407219,34.9375,22.435633449334546,35,100,0
2023-06-18 23:39:15.610925,35.0,22.456320103014423,35,100,0
2023-06-18 23:39:16.813219,35.0,22.474812633823603,35,100,0
2023-06-18 23:39:18.016607,35.0,22.505842295827005,35,100,0
2023-06-18 23:39:19.218166,35.0,22.52558832834584,35,100,0
2023-06-18 23:39:20.422572,35.0,22.53749859004165,35,100,0
2023-06-18 23:39:21.625016,35.0,22.548781965572562,35,100,0
2023-06-18 23:39:22.828625,35.0625,22.561005589144315,35,100,0
2023-06-18 23:39:24.031657,35.0625,22.576990275478966,35,100,0
2023-06-18 23:39:25.231695,35.0625,22.592974902673724,35,100,0
2023-06-18 23:39:26.434432,35.0625,22.61616817814893,35,100,0
2023-06-18 23:39:27.637114,35.0625,22.637167387733278,35,100,0
2023-06-18 23:39:28.840386,35.0625,22.66224093712335,35,100,0
2023-06-18 23:39:30.042235,35.0625,22.68731434099427,35,100,0
2023-06-18 23:39:31.246068,35.0625,22.71426808785618,35,100,0
2023-06-18 23:39:32.448977,35.0625,22.739027776899,35,100,0
2023-06-18 23:39:33.650876,35.0625,22.760339800661587,35,100,0
2023-06-18 23:39:34.852931,35.0625,22.7898003662699,35,100,0
2023-06-18 23:39:36.054721,35.0625,22.806411022135215,35,100,0
2023-06-18 23:39:37.257212,35.0625,22.821767986774923,35,100,0
2023-06-18 23:39:38.459860,35.0625,22.831796995439344,35,100,0
2023-06-18 23:39:39.663001,35.0625,22.842766197006494,35,100,0
2023-06-18 23:39:40.865887,35.0625,22.8553023932629,35,100,0
2023-06-18 23:39:42.068286,35.0625,22.87097258742433,35,100,0
2023-06-18 23:39:43.270753,35.0625,22.890716951134074,35,100,0
2023-06-18 23:39:44.473108,35.0625,22.904193211054007,35,100,0
2023-06-18 23:39:45.675198,35.0625,22.913281827727314,35,100,0
2023-06-18 23:39:46.877736,35.0,22.922683824852992,35,100,0
2023-06-18 23:39:48.080373,35.0,22.93365279563586,35,100,0
2023-06-18 23:39:49.282910,35.0,22.943054748423673,35,100,0
2023-06-18 23:39:50.485841,35.0,22.950576295920108,35,100,0
2023-06-18 23:39:51.688325,35.0,22.959351418113148,35,100,0
2023-06-18 23:39:52.881337,35.0,22.96843991873493,35,100,0
2023-06-18 23:39:54.083042,34.9375,22.975961422029922,35,100,0
2023-06-18 23:39:55.284686,34.9375,22.981915936183576,35,100,0
2023-06-18 23:39:56.486624,34.9375,22.988810626527993,35,100,0
2023-06-18 23:39:57.698101,34.9375,22.995705305867524,35,100,0
2023-06-18 23:39:58.900823,34.9375,23.004480336383494,35,100,0
2023-06-18 23:40:00.103557,34.9375,23.011688383829004,35,100,0
2023-06-18 23:40:01.306340,34.875,23.0198365968924,35,100,0
2023-06-18 23:40:02.509038,34.875,23.026104442635823,35,100,0
2023-06-18 23:40:03.711806,34.875,23.02861157838661,35,100,0
2023-06-18 23:40:04.914053,34.875,23.031432104366832,35,100,0
2023-06-18 23:40:06.116400,34.875,23.03205888766788,35,100,0
2023-06-18 23:40:07.318643,34.875,23.03205888766788,35,100,0
2023-06-18 23:40:08.520861,34.8125,23.031432104366832,35,100,0
2023-06-18 23:40:09.723550,34.8125,23.029551753917985,35,100,0
2023-06-18 23:40:10.925784,34.8125,23.027984794585336,35,100,0
2023-06-18 23:40:12.128957,34.8125,23.02453748205262,35,100,0
2023-06-18 23:40:13.333632,34.75,23.016075885080774,35,100,0
2023-06-18 23:40:14.537086,34.75,23.00792766492332,35,100,0
2023-06-18 23:40:15.739397,34.75,23.005420517167202,35,100,0
2023-06-18 23:40:16.941658,34.75,23.006360697746278,35,100,0
2023-06-18 23:40:18.144857,34.6875,23.009494631531926,35,100,0
2023-06-18 23:40:19.347528,34.6875,23.011688383829004,35,100,0
2023-06-18 23:40:20.550202,34.625,23.017016063340634,35,100,0
2023-06-18 23:40:21.752489,34.625,23.0198365968924,35,100,0
2023-06-18 23:40:22.954538,34.625,23.025164266354114,35,100,0
2023-06-18 23:40:24.157205,34.625,23.031432104366832,35,100,0
2023-06-18 23:40:25.360701,34.5625,23.043027580713805,35,100,0
2023-06-18 23:40:26.562998,34.5625,23.050862344407868,35,100,0
2023-06-18 23:40:27.768410,34.5625,23.058697093891077,35,100,0
2023-06-18 23:40:28.972458,34.5625,23.065591661681083,35,100,0
2023-06-18 23:40:30.171094,34.5,23.069038941449254,35,100,0
2023-06-18 23:40:31.377211,34.5,23.07091927470865,35,100,0
2023-06-18 23:40:32.582010,34.4375,23.071232663505633,35,100,0
2023-06-18 23:40:33.784960,34.4375,23.070605885888927,35,100,0
2023-06-18 23:40:34.986313,34.375,23.07154605227988,35,100,0
2023-06-18 23:40:36.189548,34.375,23.07405316165532,35,100,0
2023-06-18 23:40:37.390301,34.375,23.07405316165532,35,100,0
2023-06-18 23:40:38.593771,34.375,23.07687365796328,35,100,0
2023-06-18 23:40:39.797030,34.3125,23.07750043467049,35,100,0
2023-06-18 23:40:40.999759,34.3125,23.081574481050485,35,100,0
2023-06-18 23:40:42.204213,34.25,23.081574481050485,35,100,0
2023-06-18 23:40:43.406130,34.25,23.083141420942685,35,100,0
2023-06-18 23:40:44.609469,34.25,23.086588686704637,35,100,0
2023-06-18 23:40:45.813434,34.25,23.088782399847968,35,100,0
2023-06-18 23:40:47.017141,34.25,23.088469012324275,35,100,0
2023-06-18 23:40:48.220416,34.25,23.090976111877172,35,100,0
2023-06-18 23:40:49.422633,34.125,23.09316982279224,35,100,0
2023-06-18 23:40:50.625897,34.125,23.09316982279224,35,100,0
2023-06-18 23:40:51.828167,34.125,23.095990306617388,35,100,0
2023-06-18 23:40:53.029919,34.125,23.101944655311218,35,100,0
2023-06-18 23:40:54.231319,34.0625,23.108839154070573,35,100,0
2023-06-18 23:40:55.433979,34.0625,23.115733641825045,35,100,0
2023-06-18 23:40:56.636515,34.0,23.123568273642377,35,100,0
2023-06-18 23:40:57.839519,34.0,23.132029660043465,35,100,0
2023-06-18 23:40:59.042142,33.9375,23.13610365499153,35,100,0
2023-06-18 23:41:00.244806,33.9375,23.139550878484716,35,100,0
2023-06-18 23:41:01.447393,33.875,23.14644531721742,35,100,0
2023-06-18 23:41:02.650196,33.875,23.15396651055662,35,100,0
2023-06-18 23:41:03.852728,33.8125,23.162114455228128,35,100,0
2023-06-18 23:41:05.055414,33.8125,23.16744194920284,35,100,0
2023-06-18 23:41:06.258000,33.8125,23.169635621282488,35,100,0
2023-06-18 23:41:07.460843,33.8125,23.172142673723556,35,100,0
2023-06-18 23:41:08.662235,33.75,23.172142673723556,35,100,0
2023-06-18 23:41:09.864572,33.75,23.17370958076026,35,100,0
2023-06-18 23:41:11.067116,33.6875,23.173396199398393,35,100,0
2023-06-18 23:41:12.269901,33.6875,23.170575766118418,35,100,0
2023-06-18 23:41:13.472565,33.625,23.168068712767855,35,100,0
2023-06-18 23:41:14.675071,33.625,23.167128567386225,35,100,0
2023-06-18 23:41:15.877642,33.5625,23.164308130013524,35,100,0
2023-06-18 23:41:17.080344,33.5625,23.163994747969536,35,100,0
2023-06-18 23:41:18.282772,33.5,23.164308130013524,35,100,0
2023-06-18 23:41:19.485310,33.5,23.16524827600906,35,100,0
2023-06-18 23:41:20.688567,33.4375,23.166815185546874,35,100,0
2023-06-18 23:41:21.890853,33.4375,23.169008857944846,35,100,0
2023-06-18 23:41:23.091996,33.375,23.17308281801379,35,100,0
2023-06-18 23:41:24.294642,33.375,23.179037060433167,35,100,0
2023-06-18 23:41:25.497626,33.375,23.183737772334645,35,100,0
2023-06-18 23:41:26.701900,33.375,23.18467791410103,35,100,0
2023-06-18 23:41:27.904009,33.3125,23.186871577426793,35,100,0
2023-06-18 23:41:29.105968,33.3125,23.18467791410103,35,100,0
2023-06-18 23:41:30.308689,33.25,23.18499129464435,35,100,0
2023-06-18 23:41:31.513264,33.25,23.18499129464435,35,100,0
2023-06-18 23:41:32.715351,33.1875,23.18561805566278,35,100,0
2023-06-18 23:41:33.918544,33.1875,23.188438479120215,35,100,0
2023-06-18 23:41:35.119559,33.125,23.19125890073592,35,100,0
2023-06-18 23:41:36.322697,33.125,23.188751859390685,35,100,0
2023-06-18 23:41:37.525341,33.0625,23.18624481659026,35,100,0
2023-06-18 23:41:38.726778,33.0625,23.190945520647347,35,100,0
2023-06-18 23:41:39.929314,33.0,23.196899738442152,35,100,0
2023-06-18 23:41:41.131655,33.0,23.20254056878148,35,100,0
2023-06-18 23:41:42.334226,33.0,23.207554634009647,35,100,0
2023-06-18 23:41:43.538327,33.0,23.215075720937968,35,100,0
2023-06-18 23:41:44.741303,32.875,23.22071652753948,35,100,0
2023-06-18 23:41:45.943134,32.875,23.2260439492321,35,100,0
2023-06-18 23:41:47.146378,32.875,23.232624872839004,35,100,0
2023-06-18 23:41:48.350203,32.875,23.237952279843284,35,100,0
2023-06-18 23:41:49.552835,32.8125,23.242026174883357,35,100,0
2023-06-18 23:41:50.755819,32.8125,23.24421980908255,35,100,0
2023-06-18 23:41:51.959658,32.75,23.246100066080817,35,100,0
2023-06-18 23:41:53.159772,32.75,23.25017395343566,35,100,0
2023-06-18 23:41:54.363958,32.6875,23.252367583496653,35,100,0
2023-06-18 23:41:55.564576,32.6875,23.254561212443512,35,100,0
2023-06-18 23:41:56.767577,32.625,23.263649091925892,35,100,0
2023-06-18 23:41:57.970145,32.625,23.270856706883933,35,100,0
2023-06-18 23:41:59.172938,32.5625,23.27869105732634,35,100,0
2023-06-18 23:42:00.375066,32.5625,23.28464515415835,35,100,0
2023-06-18 23:42:01.577693,32.5,23.288719005156146,35,100,0
2023-06-18 23:42:02.780840,32.5,23.29059924278217,35,100,0
2023-06-18 23:42:03.983681,32.4375,23.290912615640263,35,100,0
2023-06-18 23:42:05.185890,32.4375,23.291539361288233,35,100,0
2023-06-18 23:42:06.388441,32.375,23.292479479589655,35,100,0
